point,BUFF_DIST,NLCD240,textcl,LandUse,area_ha
louisiana,25,11,clay,Water,294.2461243
louisiana,25,21,clay,Developed,0.0004016
louisiana,25,21,clay,Developed,291.4121704
louisiana,25,22,clay,Developed,0.0000672
louisiana,25,22,clay,Developed,330.9333801
louisiana,25,23,clay,Developed,2.0889628
louisiana,25,42,clay,Forest,3.4800637
louisiana,25,52,clay,Grass/Pasture,145.4482422
louisiana,25,71,clay,Grass/Pasture,50.8489723
louisiana,25,81,clay,Grass/Pasture,0.0008795
louisiana,25,81,clay,Grass/Pasture,2495.720459
louisiana,25,82,clay,Crop,0.0052582
louisiana,25,82,clay,Crop,12483.55469
louisiana,25,90,clay,Wetland,0.0058276
louisiana,25,90,clay,Wetland,18089.99023
louisiana,25,95,clay,Wetland,404.130188
louisiana,25,90,sandy loam,Wetland,0.0002256
louisiana,25,90,sandy loam,Wetland,2.0862935
louisiana,25,21,silt,Developed,208.7286987
louisiana,25,22,silt,Developed,749.0524902
louisiana,25,23,silt,Developed,17.9818554
louisiana,25,24,silt,Developed,28.8947315
louisiana,25,52,silt,Grass/Pasture,109.8869553
louisiana,25,71,silt,Grass/Pasture,20.3753223
louisiana,25,81,silt,Grass/Pasture,3268.019043
louisiana,25,82,silt,Crop,7722.995606
louisiana,25,90,silt,Wetland,428.7688599
louisiana,25,11,silt loam,Water,433.1436157
louisiana,25,21,silt loam,Developed,0.0008241
louisiana,25,21,silt loam,Developed,2501.374268
louisiana,25,22,silt loam,Developed,0.0026803
louisiana,25,22,silt loam,Developed,5838.729981
louisiana,25,23,silt loam,Developed,0.0003049
louisiana,25,23,silt loam,Developed,120.9421005
louisiana,25,24,silt loam,Developed,154.8542938
louisiana,25,31,silt loam,Barren,17.2799988
louisiana,25,41,silt loam,Forest,5.7599993
louisiana,25,42,silt loam,Forest,0.0005402
louisiana,25,42,silt loam,Forest,266.1992188
louisiana,25,52,silt loam,Grass/Pasture,0.0002728
louisiana,25,52,silt loam,Grass/Pasture,743.6448364
louisiana,25,71,silt loam,Grass/Pasture,100.6130905
louisiana,25,81,silt loam,Grass/Pasture,0.0068242
louisiana,25,81,silt loam,Grass/Pasture,33479.37109
louisiana,25,82,silt loam,Crop,0.0124291
louisiana,25,82,silt loam,Crop,65998.22656
louisiana,25,90,silt loam,Wetland,0.0039629
louisiana,25,90,silt loam,Wetland,14486.38184
louisiana,25,95,silt loam,Wetland,50.7726288
louisiana,25,21,silty clay,Developed,2.109653
louisiana,25,52,silty clay,Grass/Pasture,4.4082723
louisiana,25,81,silty clay,Grass/Pasture,230.359314
louisiana,25,82,silty clay,Crop,423.3086243
louisiana,25,90,silty clay,Wetland,237.8957214
louisiana,25,11,silty clay loam,Water,0.0000163
louisiana,25,11,silty clay loam,Water,111.6870193
louisiana,25,21,silty clay loam,Developed,0.0000498
louisiana,25,21,silty clay loam,Developed,182.1527557
louisiana,25,22,silty clay loam,Developed,0.0000939
louisiana,25,22,silty clay loam,Developed,321.9117737
louisiana,25,23,silty clay loam,Developed,7.761939
louisiana,25,52,silty clay loam,Grass/Pasture,102.0546341
louisiana,25,71,silty clay loam,Grass/Pasture,24.1525345
louisiana,25,81,silty clay loam,Grass/Pasture,0.0003956
louisiana,25,81,silty clay loam,Grass/Pasture,3189.51294
louisiana,25,82,silty clay loam,Crop,0.0014031
louisiana,25,82,silty clay loam,Crop,11955.25391
louisiana,25,90,silty clay loam,Wetland,0.0008276
louisiana,25,90,silty clay loam,Wetland,6336.979981
louisiana,25,95,silty clay loam,Wetland,30.2588596
louisiana,25,11,,Water,0.0000761
louisiana,25,11,,Water,410.3863525
louisiana,25,21,,Developed,139.7460632
louisiana,25,22,,Developed,72.7177887
louisiana,25,23,,Developed,1.0375714
louisiana,25,42,,Forest,0.3724061
louisiana,25,52,,Grass/Pasture,7.6472573
louisiana,25,71,,Grass/Pasture,12.3217926
louisiana,25,81,,Grass/Pasture,127.6566772
louisiana,25,82,,Crop,0.0006806
louisiana,25,82,,Crop,435.4932251
louisiana,25,90,,Wetland,0.0005585
louisiana,25,90,,Wetland,542.7113647
louisiana,25,95,,Wetland,41.6605606
louisiana,50,11,clay,Water,796.0531006
louisiana,50,21,clay,Developed,0.0006165
louisiana,50,21,clay,Developed,782.2843018
louisiana,50,22,clay,Developed,0.0004002
louisiana,50,22,clay,Developed,801.0449219
louisiana,50,22,clay,Developed,0.0000017
louisiana,50,23,clay,Developed,8.2963781
louisiana,50,24,clay,Developed,0.0000988
louisiana,50,24,clay,Developed,9.5378952
louisiana,50,41,clay,Forest,0.000409
louisiana,50,41,clay,Forest,2.3991177
louisiana,50,52,clay,Grass/Pasture,177.2820892
louisiana,50,71,clay,Grass/Pasture,0.00036
louisiana,50,71,clay,Grass/Pasture,393.6585693
louisiana,50,71,clay,Grass/Pasture,0.0000536
louisiana,50,81,clay,Grass/Pasture,0.0090698
louisiana,50,81,clay,Grass/Pasture,9126.116211
louisiana,50,81,clay,Grass/Pasture,0.0007096
louisiana,50,82,clay,Crop,0.0161992
louisiana,50,82,clay,Crop,30971.17969
louisiana,50,82,clay,Crop,0.0013269
louisiana,50,90,clay,Wetland,0.0294559
louisiana,50,90,clay,Wetland,94071.76563
louisiana,50,90,clay,Wetland,0.0043563
louisiana,50,95,clay,Wetland,1427.915405
louisiana,50,90,sand,Wetland,24.3142338
louisiana,50,11,sandy loam,Water,0.0005667
louisiana,50,11,sandy loam,Water,168.4521637
louisiana,50,21,sandy loam,Developed,409.1407166
louisiana,50,22,sandy loam,Developed,0.0000711
louisiana,50,22,sandy loam,Developed,396.3587036
louisiana,50,23,sandy loam,Developed,15.8615284
louisiana,50,24,sandy loam,Developed,14.7370853
louisiana,50,31,sandy loam,Barren,3.6704791
louisiana,50,42,sandy loam,Forest,0.0021627
louisiana,50,42,sandy loam,Forest,310.1393127
louisiana,50,43,sandy loam,Forest,0.0008324
louisiana,50,43,sandy loam,Forest,64.5820313
louisiana,50,52,sandy loam,Grass/Pasture,0.0008176
louisiana,50,52,sandy loam,Grass/Pasture,124.3729248
louisiana,50,71,sandy loam,Grass/Pasture,146.4273376
louisiana,50,81,sandy loam,Grass/Pasture,0.0003518
louisiana,50,81,sandy loam,Grass/Pasture,1862.467651
louisiana,50,82,sandy loam,Crop,0.0026861
louisiana,50,82,sandy loam,Crop,3385.487793
louisiana,50,90,sandy loam,Wetland,0.0051148
louisiana,50,90,sandy loam,Wetland,5323.344727
louisiana,50,95,sandy loam,Wetland,85.4700012
louisiana,50,11,silt,Water,1.0696586
louisiana,50,21,silt,Developed,47.3446579
louisiana,50,22,silt,Developed,627.46698
louisiana,50,22,silt,Developed,0.0000691
louisiana,50,23,silt,Developed,22.8507576
louisiana,50,52,silt,Grass/Pasture,18.3542004
louisiana,50,71,silt,Grass/Pasture,3.6944177
louisiana,50,81,silt,Grass/Pasture,1331.929077
louisiana,50,81,silt,Grass/Pasture,0.0009614
louisiana,50,82,silt,Crop,2722.843018
louisiana,50,82,silt,Crop,0.0033111
louisiana,50,90,silt,Wetland,104.1964493
louisiana,50,90,silt,Wetland,0.0009416
louisiana,50,11,silt loam,Water,0.0014696
louisiana,50,11,silt loam,Water,1697.827881
louisiana,50,21,silt loam,Developed,0.0018025
louisiana,50,21,silt loam,Developed,7806.833496
louisiana,50,21,silt loam,Developed,0.0008418
louisiana,50,22,silt loam,Developed,0.0018442
louisiana,50,22,silt loam,Developed,26631.88086
louisiana,50,22,silt loam,Developed,0.0014594
louisiana,50,23,silt loam,Developed,1621.154541
louisiana,50,24,silt loam,Developed,1098.202026
louisiana,50,31,silt loam,Barren,66.7971344
louisiana,50,41,silt loam,Forest,90.6238327
louisiana,50,42,silt loam,Forest,0.0206927
louisiana,50,42,silt loam,Forest,8113.058594
louisiana,50,43,silt loam,Forest,0.0024173
louisiana,50,43,silt loam,Forest,762.6783447
louisiana,50,52,silt loam,Grass/Pasture,0.0119642
louisiana,50,52,silt loam,Grass/Pasture,4571.137695
louisiana,50,52,silt loam,Grass/Pasture,0.0003179
louisiana,50,71,silt loam,Grass/Pasture,0.0063398
louisiana,50,71,silt loam,Grass/Pasture,2327.090088
louisiana,50,71,silt loam,Grass/Pasture,0.0000616
louisiana,50,81,silt loam,Grass/Pasture,0.008394
louisiana,50,81,silt loam,Grass/Pasture,53772.5625
louisiana,50,81,silt loam,Grass/Pasture,0.0110367
louisiana,50,82,silt loam,Crop,0.0291377
louisiana,50,82,silt loam,Crop,162069.8906
louisiana,50,82,silt loam,Crop,0.0133005
louisiana,50,90,silt loam,Wetland,0.0260732
louisiana,50,90,silt loam,Wetland,85008.07031
louisiana,50,90,silt loam,Wetland,0.0037034
louisiana,50,90,silt loam,Wetland,0.0000001
louisiana,50,95,silt loam,Wetland,0.0012096
louisiana,50,95,silt loam,Wetland,449.0075378
louisiana,50,11,silty clay,Water,54.1215897
louisiana,50,21,silty clay,Developed,168.9459686
louisiana,50,22,silty clay,Developed,285.6889038
louisiana,50,23,silty clay,Developed,25.2118931
louisiana,50,24,silty clay,Developed,14.4831839
louisiana,50,43,silty clay,Forest,5.7600017
louisiana,50,52,silty clay,Grass/Pasture,99.6580734
louisiana,50,81,silty clay,Grass/Pasture,1665.369141
louisiana,50,81,silty clay,Grass/Pasture,0.000321
louisiana,50,82,silty clay,Crop,5771.548828
louisiana,50,82,silty clay,Crop,0.0014968
louisiana,50,90,silty clay,Wetland,7330.318359
louisiana,50,90,silty clay,Wetland,0.0004475
louisiana,50,95,silty clay,Wetland,91.5521469
louisiana,50,11,silty clay loam,Water,228.8023529
louisiana,50,11,silty clay loam,Water,0.0000189
louisiana,50,21,silty clay loam,Developed,574.5814209
louisiana,50,21,silty clay loam,Developed,0.0000682
louisiana,50,22,silty clay loam,Developed,0.0000862
louisiana,50,22,silty clay loam,Developed,1302.218262
louisiana,50,23,silty clay loam,Developed,28.4204922
louisiana,50,24,silty clay loam,Developed,24.8225994
louisiana,50,31,silty clay loam,Barren,1.7242717
louisiana,50,41,silty clay loam,Forest,0.0002932
louisiana,50,41,silty clay loam,Forest,11.9808397
louisiana,50,42,silty clay loam,Forest,13.115963
louisiana,50,52,silty clay loam,Grass/Pasture,137.7494354
louisiana,50,71,silty clay loam,Grass/Pasture,0.0004513
louisiana,50,71,silty clay loam,Grass/Pasture,107.04702
louisiana,50,81,silty clay loam,Grass/Pasture,0.0046694
louisiana,50,81,silty clay loam,Grass/Pasture,7083.930664
louisiana,50,81,silty clay loam,Grass/Pasture,0.001855
louisiana,50,82,silty clay loam,Crop,0.0144117
louisiana,50,82,silty clay loam,Crop,26066.97266
louisiana,50,82,silty clay loam,Crop,0.0022161
louisiana,50,90,silty clay loam,Wetland,0.0030823
louisiana,50,90,silty clay loam,Wetland,10359.93945
louisiana,50,90,silty clay loam,Wetland,0.0009512
louisiana,50,95,silty clay loam,Wetland,56.844902
louisiana,50,95,silty clay loam,Wetland,0.0000099
louisiana,50,11,,Water,0.0022619
louisiana,50,11,,Water,6534.516602
louisiana,50,11,,Water,0.0000919
louisiana,50,21,,Developed,616.3410034
louisiana,50,22,,Developed,0.0001472
louisiana,50,22,,Developed,516.2484741
louisiana,50,22,,Developed,0.0000017
louisiana,50,23,,Developed,11.8389406
louisiana,50,24,,Developed,5.9508648
louisiana,50,31,,Barren,12.6595516
louisiana,50,41,,Forest,2.4368565
louisiana,50,42,,Forest,29.2122288
louisiana,50,43,,Forest,2.2575819
louisiana,50,52,,Grass/Pasture,0.000127
louisiana,50,52,,Grass/Pasture,17.0510235
louisiana,50,71,,Grass/Pasture,67.70298
louisiana,50,81,,Grass/Pasture,0.000164
louisiana,50,81,,Grass/Pasture,401.5659485
louisiana,50,81,,Grass/Pasture,0.0000386
louisiana,50,82,,Crop,0.0007001
louisiana,50,82,,Crop,1070.199219
louisiana,50,82,,Crop,0.0000602
louisiana,50,90,,Wetland,0.0006006
louisiana,50,90,,Wetland,4553.606445
louisiana,50,90,,Wetland,0.0003221
louisiana,50,90,,Wetland,0.0000001
louisiana,50,95,,Wetland,1771.091797
louisiana,75,11,clay,Water,0.0012241
louisiana,75,11,clay,Water,1821.793213
louisiana,75,21,clay,Developed,1089.1427
louisiana,75,21,clay,Developed,0.0000868
louisiana,75,22,clay,Developed,1308.878174
louisiana,75,22,clay,Developed,0.0002578
louisiana,75,23,clay,Developed,23.429884
louisiana,75,24,clay,Developed,9.481492
louisiana,75,31,clay,Barren,0.0001384
louisiana,75,31,clay,Barren,51.900898
louisiana,75,41,clay,Forest,39.28936
louisiana,75,42,clay,Forest,40.7133751
louisiana,75,43,clay,Forest,41.6479645
louisiana,75,52,clay,Grass/Pasture,457.8983459
louisiana,75,52,clay,Grass/Pasture,0
louisiana,75,71,clay,Grass/Pasture,0.0004408
louisiana,75,71,clay,Grass/Pasture,681.2686157
louisiana,75,81,clay,Grass/Pasture,0.0052224
louisiana,75,81,clay,Grass/Pasture,11116.5918
louisiana,75,81,clay,Grass/Pasture,0.0003489
louisiana,75,82,clay,Crop,0.0270415
louisiana,75,82,clay,Crop,50912.45703
louisiana,75,82,clay,Crop,0.0040049
louisiana,75,90,clay,Wetland,0.0820143
louisiana,75,90,clay,Wetland,155810.4375
louisiana,75,90,clay,Wetland,0.012851
louisiana,75,90,clay,Wetland,0.0000014
louisiana,75,95,clay,Wetland,0.0032303
louisiana,75,95,clay,Wetland,4201.200195
louisiana,75,95,clay,Wetland,0.0002637
louisiana,75,21,loam,Developed,2.7300797
louisiana,75,22,loam,Developed,27.1066151
louisiana,75,42,loam,Forest,2.3875406
louisiana,75,52,loam,Grass/Pasture,8.0796146
louisiana,75,71,loam,Grass/Pasture,11.3555717
louisiana,75,81,loam,Grass/Pasture,151.2733459
louisiana,75,82,loam,Crop,1160.212158
louisiana,75,90,loam,Wetland,34.169857
louisiana,75,11,loamy sand,Water,0.0002839
louisiana,75,11,loamy sand,Water,59.1625404
louisiana,75,21,loamy sand,Developed,9.9976463
louisiana,75,22,loamy sand,Developed,15.5574722
louisiana,75,23,loamy sand,Developed,1.3100532
louisiana,75,31,loamy sand,Barren,22.4323444
louisiana,75,42,loamy sand,Forest,0.0019478
louisiana,75,42,loamy sand,Forest,207.1000061
louisiana,75,43,loamy sand,Forest,75.2726517
louisiana,75,52,loamy sand,Grass/Pasture,0.0006435
louisiana,75,52,loamy sand,Grass/Pasture,70.8064728
louisiana,75,71,loamy sand,Grass/Pasture,53.6414299
louisiana,75,81,loamy sand,Grass/Pasture,67.8194122
louisiana,75,82,loamy sand,Crop,23.157053
louisiana,75,90,loamy sand,Wetland,0.0018699
louisiana,75,90,loamy sand,Wetland,692.1841431
louisiana,75,95,loamy sand,Wetland,6.6250439
louisiana,75,11,sand,Water,0.0005702
louisiana,75,11,sand,Water,61.1739845
louisiana,75,21,sand,Developed,3.7421145
louisiana,75,31,sand,Barren,0.000215
louisiana,75,31,sand,Barren,41.8064766
louisiana,75,41,sand,Forest,2.1886196
louisiana,75,42,sand,Forest,34.6448631
louisiana,75,43,sand,Forest,0.0000432
louisiana,75,43,sand,Forest,4.5332637
louisiana,75,52,sand,Grass/Pasture,67.6502151
louisiana,75,71,sand,Grass/Pasture,88.7971039
louisiana,75,81,sand,Grass/Pasture,9.6696472
louisiana,75,82,sand,Crop,20.1174984
louisiana,75,90,sand,Wetland,0.000354
louisiana,75,90,sand,Wetland,1115.458984
louisiana,75,95,sand,Wetland,0.0003464
louisiana,75,95,sand,Wetland,6.0833454
louisiana,75,11,sandy loam,Water,0.004588
louisiana,75,11,sandy loam,Water,832.4868774
louisiana,75,21,sandy loam,Developed,0.0002768
louisiana,75,21,sandy loam,Developed,1084.804321
louisiana,75,22,sandy loam,Developed,0.0007664
louisiana,75,22,sandy loam,Developed,1148.163574
louisiana,75,23,sandy loam,Developed,68.0490952
louisiana,75,24,sandy loam,Developed,13.707963
louisiana,75,31,sandy loam,Barren,0.000411
louisiana,75,31,sandy loam,Barren,153.359726
louisiana,75,41,sandy loam,Forest,114.3510513
louisiana,75,42,sandy loam,Forest,0.0343192
louisiana,75,42,sandy loam,Forest,8416.921875
louisiana,75,43,sandy loam,Forest,0.0020968
louisiana,75,43,sandy loam,Forest,2232.824219
louisiana,75,52,sandy loam,Grass/Pasture,0.0131213
louisiana,75,52,sandy loam,Grass/Pasture,4615.643066
louisiana,75,71,sandy loam,Grass/Pasture,0.0025182
louisiana,75,71,sandy loam,Grass/Pasture,2895.682129
louisiana,75,81,sandy loam,Grass/Pasture,0.0035448
louisiana,75,81,sandy loam,Grass/Pasture,2913.815186
louisiana,75,82,sandy loam,Crop,0.0142615
louisiana,75,82,sandy loam,Crop,5729.204102
louisiana,75,90,sandy loam,Wetland,0.0098505
louisiana,75,90,sandy loam,Wetland,14100.01172
louisiana,75,95,sandy loam,Wetland,186.1592102
louisiana,75,11,silt,Water,0.0015977
louisiana,75,11,silt,Water,19.8166199
louisiana,75,21,silt,Developed,0.0000701
louisiana,75,21,silt,Developed,61.6000099
louisiana,75,31,silt,Barren,0.000397
louisiana,75,31,silt,Barren,6.2009697
louisiana,75,41,silt,Forest,0.0013162
louisiana,75,41,silt,Forest,270.7828064
louisiana,75,42,silt,Forest,0.0019155
louisiana,75,42,silt,Forest,18.8066902
louisiana,75,43,silt,Forest,54.376915
louisiana,75,52,silt,Grass/Pasture,0.0003883
louisiana,75,52,silt,Grass/Pasture,38.1146584
louisiana,75,71,silt,Grass/Pasture,0.0008305
louisiana,75,71,silt,Grass/Pasture,46.5855484
louisiana,75,81,silt,Grass/Pasture,0.0013236
louisiana,75,81,silt,Grass/Pasture,209.690506
louisiana,75,82,silt,Crop,109.5582275
louisiana,75,90,silt,Wetland,0.0007784
louisiana,75,90,silt,Wetland,222.5162048
louisiana,75,95,silt,Wetland,0.0003153
louisiana,75,95,silt,Wetland,0.979568
louisiana,75,11,silt loam,Water,0.0042292
louisiana,75,11,silt loam,Water,3297.682617
louisiana,75,11,silt loam,Water,0.0017529
louisiana,75,21,silt loam,Developed,0.0057859
louisiana,75,21,silt loam,Developed,9290.989258
louisiana,75,21,silt loam,Developed,0.0044195
louisiana,75,22,silt loam,Developed,0.0012868
louisiana,75,22,silt loam,Developed,24564.13867
louisiana,75,22,silt loam,Developed,0.010704
louisiana,75,23,silt loam,Developed,0.0000037
louisiana,75,23,silt loam,Developed,1158.885864
louisiana,75,24,silt loam,Developed,695.5522461
louisiana,75,31,silt loam,Barren,293.3226318
louisiana,75,41,silt loam,Forest,0.044339
louisiana,75,41,silt loam,Forest,13166.19727
louisiana,75,41,silt loam,Forest,0.0002144
louisiana,75,41,silt loam,Forest,0.0002144
louisiana,75,42,silt loam,Forest,0.0678278
louisiana,75,42,silt loam,Forest,44376.98438
louisiana,75,43,silt loam,Forest,0.0229719
louisiana,75,43,silt loam,Forest,6645.73584
louisiana,75,52,silt loam,Grass/Pasture,0.016276
louisiana,75,52,silt loam,Grass/Pasture,19346.94531
louisiana,75,52,silt loam,Grass/Pasture,0.0001087
louisiana,75,71,silt loam,Grass/Pasture,0.0076142
louisiana,75,71,silt loam,Grass/Pasture,17388.73242
louisiana,75,71,silt loam,Grass/Pasture,0.000059
louisiana,75,81,silt loam,Grass/Pasture,0.0083832
louisiana,75,81,silt loam,Grass/Pasture,56154.125
louisiana,75,81,silt loam,Grass/Pasture,0.0184573
louisiana,75,82,silt loam,Crop,0.0148279
louisiana,75,82,silt loam,Crop,233888.2188
louisiana,75,82,silt loam,Crop,0.0931299
louisiana,75,82,silt loam,Crop,0
louisiana,75,90,silt loam,Wetland,0.0545712
louisiana,75,90,silt loam,Wetland,104775.2266
louisiana,75,90,silt loam,Wetland,0.037634
louisiana,75,90,silt loam,Wetland,0.0000014
louisiana,75,95,silt loam,Wetland,0.0028598
louisiana,75,95,silt loam,Wetland,2417.321045
louisiana,75,95,silt loam,Wetland,0.0000012
louisiana,75,11,silty clay,Water,160.0982819
louisiana,75,21,silty clay,Developed,289.1125793
louisiana,75,21,silty clay,Developed,0.0004524
louisiana,75,22,silty clay,Developed,771.854187
louisiana,75,22,silty clay,Developed,0.0012398
louisiana,75,23,silty clay,Developed,28.9900208
louisiana,75,24,silty clay,Developed,33.918335
louisiana,75,41,silty clay,Forest,9.1233225
louisiana,75,52,silty clay,Grass/Pasture,63.489357
louisiana,75,52,silty clay,Grass/Pasture,0.0000551
louisiana,75,52,silty clay,Grass/Pasture,0
louisiana,75,71,silty clay,Grass/Pasture,109.0753174
louisiana,75,81,silty clay,Grass/Pasture,1265.255859
louisiana,75,81,silty clay,Grass/Pasture,0.0012224
louisiana,75,82,silty clay,Crop,0.0030087
louisiana,75,82,silty clay,Crop,7388.108398
louisiana,75,82,silty clay,Crop,0.0005781
louisiana,75,90,silty clay,Wetland,0.0058508
louisiana,75,90,silty clay,Wetland,10809.85254
louisiana,75,90,silty clay,Wetland,0.0035401
louisiana,75,95,silty clay,Wetland,159.2110596
louisiana,75,11,silty clay loam,Water,351.8268433
louisiana,75,21,silty clay loam,Developed,986.1816406
louisiana,75,21,silty clay loam,Developed,0.0003286
louisiana,75,22,silty clay loam,Developed,0.0003634
louisiana,75,22,silty clay loam,Developed,2163.976563
louisiana,75,22,silty clay loam,Developed,0.0012257
louisiana,75,23,silty clay loam,Developed,59.1974144
louisiana,75,24,silty clay loam,Developed,24.0746078
louisiana,75,31,silty clay loam,Barren,13.8866377
louisiana,75,41,silty clay loam,Forest,11.6968021
louisiana,75,52,silty clay loam,Grass/Pasture,169.8469696
louisiana,75,71,silty clay loam,Grass/Pasture,289.5917358
louisiana,75,81,silty clay loam,Grass/Pasture,0.0007636
louisiana,75,81,silty clay loam,Grass/Pasture,10957.51465
louisiana,75,81,silty clay loam,Grass/Pasture,0.0005903
louisiana,75,82,silty clay loam,Crop,0.0073627
louisiana,75,82,silty clay loam,Crop,55440.14453
louisiana,75,82,silty clay loam,Crop,0.0059614
louisiana,75,82,silty clay loam,Crop,0.0000001
louisiana,75,82,silty clay loam,Crop,0
louisiana,75,90,silty clay loam,Wetland,0.0051379
louisiana,75,90,silty clay loam,Wetland,14944.72168
louisiana,75,90,silty clay loam,Wetland,0.0002941
louisiana,75,95,silty clay loam,Wetland,302.1855164
louisiana,75,11,,Water,0.0155428
louisiana,75,11,,Water,20798.73438
louisiana,75,11,,Water,0.001396
louisiana,75,21,,Developed,0.0000569
louisiana,75,21,,Developed,747.8880005
louisiana,75,22,,Developed,805.1992188
louisiana,75,22,,Developed,0.0012956
louisiana,75,23,,Developed,45.6043777
louisiana,75,24,,Developed,82.1378937
louisiana,75,31,,Barren,0.0019358
louisiana,75,31,,Barren,1175.009033
louisiana,75,41,,Forest,69.2753067
louisiana,75,42,,Forest,0.0007412
louisiana,75,42,,Forest,431.1766357
louisiana,75,43,,Forest,0.0001807
louisiana,75,43,,Forest,31.7544746
louisiana,75,52,,Grass/Pasture,0.0011396
louisiana,75,52,,Grass/Pasture,286.2682495
louisiana,75,71,,Grass/Pasture,0.0003613
louisiana,75,71,,Grass/Pasture,230.2742767
louisiana,75,81,,Grass/Pasture,0.0019509
louisiana,75,81,,Grass/Pasture,757.3867188
louisiana,75,82,,Crop,0.0009645
louisiana,75,82,,Crop,6329.418457
louisiana,75,82,,Crop,0.0014498
louisiana,75,82,,Crop,0.0000001
louisiana,75,90,,Wetland,0.006093
louisiana,75,90,,Wetland,17070.61914
louisiana,75,90,,Wetland,0.0015267
louisiana,75,95,,Wetland,0.0008769
louisiana,75,95,,Wetland,8684.914063
louisiana,75,95,,Wetland,0.0006169
louisiana,75,95,,Wetland,0.0000012
louisiana,100,11,clay,Water,5480.98291
louisiana,100,11,clay,Water,0.0008075
louisiana,100,21,clay,Developed,1612.226196
louisiana,100,22,clay,Developed,3349.345459
louisiana,100,22,clay,Developed,0.0006425
louisiana,100,23,clay,Developed,326.320343
louisiana,100,24,clay,Developed,310.8377991
louisiana,100,31,clay,Barren,46.3217506
louisiana,100,41,clay,Forest,104.3189316
louisiana,100,42,clay,Forest,168.1057129
louisiana,100,43,clay,Forest,83.3862152
louisiana,100,52,clay,Grass/Pasture,1191.139893
louisiana,100,71,clay,Grass/Pasture,647.543457
louisiana,100,81,clay,Grass/Pasture,6083.42334
louisiana,100,81,clay,Grass/Pasture,0.0017256
louisiana,100,82,clay,Crop,53958.54297
louisiana,100,82,clay,Crop,0.0057923
louisiana,100,90,clay,Wetland,140164.125
louisiana,100,90,clay,Wetland,0.0822385
louisiana,100,95,clay,Wetland,13273.6582
louisiana,100,95,clay,Wetland,0.0058155
louisiana,100,11,loam,Water,142.9743347
louisiana,100,21,loam,Developed,410.8048096
louisiana,100,22,loam,Developed,462.9816589
louisiana,100,23,loam,Developed,27.666563
louisiana,100,24,loam,Developed,15.9067316
louisiana,100,31,loam,Barren,4.2861328
louisiana,100,41,loam,Forest,11.8911734
louisiana,100,42,loam,Forest,6434.736816
louisiana,100,43,loam,Forest,128.4291534
louisiana,100,52,loam,Grass/Pasture,1515.900757
louisiana,100,71,loam,Grass/Pasture,709.5161743
louisiana,100,81,loam,Grass/Pasture,3318.722412
louisiana,100,82,loam,Crop,8282.777344
louisiana,100,82,loam,Crop,0.0000654
louisiana,100,90,loam,Wetland,751.1072998
louisiana,100,95,loam,Wetland,290.1823425
louisiana,100,11,loamy sand,Water,181.6270142
louisiana,100,21,loamy sand,Developed,33.7851295
louisiana,100,22,loamy sand,Developed,120.988327
louisiana,100,31,loamy sand,Barren,19.1514854
louisiana,100,41,loamy sand,Forest,33.7226868
louisiana,100,42,loamy sand,Forest,2898.18042
louisiana,100,43,loamy sand,Forest,540.9630127
louisiana,100,52,loamy sand,Grass/Pasture,912.6131592
louisiana,100,71,loamy sand,Grass/Pasture,445.129364
louisiana,100,81,loamy sand,Grass/Pasture,227.7653809
louisiana,100,82,loamy sand,Crop,37.5944786
louisiana,100,90,loamy sand,Wetland,4208.222656
louisiana,100,95,loamy sand,Wetland,40.7649574
louisiana,100,11,sand,Water,225.1490173
louisiana,100,21,sand,Developed,14.0610056
louisiana,100,22,sand,Developed,0.351494
louisiana,100,31,sand,Barren,362.6836853
louisiana,100,41,sand,Forest,78.9556198
louisiana,100,42,sand,Forest,18.9331284
louisiana,100,43,sand,Forest,63.6563492
louisiana,100,52,sand,Grass/Pasture,57.6637688
louisiana,100,71,sand,Grass/Pasture,32.1800346
louisiana,100,81,sand,Grass/Pasture,35.1440086
louisiana,100,82,sand,Crop,4.7779117
louisiana,100,90,sand,Wetland,1122.963013
louisiana,100,95,sand,Wetland,11.9177952
louisiana,100,81,sandy clay loam,Grass/Pasture,4.2792706
louisiana,100,11,sandy loam,Water,1097.650391
louisiana,100,21,sandy loam,Developed,4129.203125
louisiana,100,21,sandy loam,Developed,0.0000183
louisiana,100,22,sandy loam,Developed,2173.203369
louisiana,100,23,sandy loam,Developed,303.663147
louisiana,100,24,sandy loam,Developed,104.7370529
louisiana,100,31,sandy loam,Barren,185.2892456
louisiana,100,41,sandy loam,Forest,2163.668457
louisiana,100,42,sandy loam,Forest,58796.71094
louisiana,100,43,sandy loam,Forest,7561.959473
louisiana,100,52,sandy loam,Grass/Pasture,18346.11133
louisiana,100,71,sandy loam,Grass/Pasture,7165.919434
louisiana,100,81,sandy loam,Grass/Pasture,7940.521973
louisiana,100,81,sandy loam,Grass/Pasture,0.0000968
louisiana,100,82,sandy loam,Crop,6980.179688
louisiana,100,82,sandy loam,Crop,0.0003816
louisiana,100,90,sandy loam,Wetland,21583.14063
louisiana,100,90,sandy loam,Wetland,0.0000144
louisiana,100,95,sandy loam,Wetland,187.7431793
louisiana,100,11,silt,Water,82.0179596
louisiana,100,21,silt,Developed,1658.606079
louisiana,100,22,silt,Developed,1325.949463
louisiana,100,23,silt,Developed,446.4261169
louisiana,100,24,silt,Developed,7.8209109
